id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
31,0.026909656221429365,0.25685799645863794,0.12315999249980378,0.034140327320348614,0.02735728570062834,0.28912433415431554,0.03736805469426264,0.13016392994942655,0.07491842300114714
32,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
33,0.0268807605499702,0.2569229106268955,0.12314237066390685,0.03410337600261395,0.027315368132948117,0.2893217739193368,0.03733610785152957,0.130108745633814,0.07486858661898502
34,0.026880828473447693,0.256922790866244,0.12314244231426688,0.03410345856654976,0.027315484428301062,0.28932110407779005,0.03733616679816738,0.13010907328950638,0.07486865118572696
35,0.02688161107671081,0.2569214111332084,0.12314308350132105,0.03410437444173541,0.02731659936557733,0.28931426382255604,0.03733652882550754,0.13011286761725152,0.0748692602161319
36,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
37,0.026880761683172723,0.2569229079238664,0.12314237141241739,0.03410337745304598,0.027315369816814063,0.28932176622114497,0.037336109168938834,0.13010874769756442,0.07486858862303529
38,0.026880760470658113,0.2569229107438739,0.12314237063069969,0.03410337589472913,0.027315368023100754,0.2893217744880408,0.037336107768219884,0.13010874548937304,0.07486858649130447
39,0.02688095544746491,0.25692254801659775,0.12314244237271887,0.03410362107616516,0.027315606722420494,0.28932051806132975,0.03733625829542375,0.13010916487483723,0.07486888513304205
40,0.026880760472940295,0.2569229107411345,0.12314237063083111,0.034103375898017436,0.027315368025813788,0.2893217744747447,0.03733610777070346,0.13010874549020549,0.07486858649560933
41,0.026880760568651182,0.25692291057595423,0.12314237075059424,0.034103376012790725,0.027315368204041117,0.28932177343073545,0.03733610785873703,0.13010874602496816,0.07486858657352785
42,0.02708148859026374,0.25652871890088325,0.12329400973404547,0.03435248991841778,0.027620271387216223,0.2876968837141622,0.03751800820193675,0.13077650673871474,0.07513162281435982
43,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
44,0.026880760470291497,0.2569229107446364,0.12314237063051976,0.034103375894260206,0.02731536802260167,0.2893217744904613,0.03733610776784706,0.13010874548870469,0.07486858649067728
45,0.02688076048725844,0.2569229107052071,0.12314237064143582,0.034103375916060726,0.027315368047677997,0.28932177437481477,0.03733610778740997,0.1301087455196495,0.07486858652048575
46,0.026880842910066212,0.25692276307353595,0.12314243555898172,0.034103474733404686,0.02731548831002412,0.28932106943844776,0.0373361602541289,0.13010909788494393,0.07486866783646667
47,0.02705125919607793,0.25658509207202784,0.12323909439702942,0.03431990493799848,0.02755745690138968,0.28809835639897247,0.037504956244854774,0.13050598510746603,0.07513789474418331
48,0.026880832022935647,0.25692278372214233,0.12314243004832653,0.03410345927594645,0.027315470027688752,0.28932114667790104,0.037336139785833854,0.1301090977669807,0.07486864067224447
49,0.026880760490268243,0.25692291070948303,0.12314237064889254,0.03410337591786877,0.027315368053308985,0.28932177430591044,0.03733610777989308,0.13010874558728033,0.07486858650709467
50,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
51,0.0268807604817685,0.2569229107243113,0.12314237064020583,0.03410337590759923,0.02731536803901976,0.2893217743889466,0.037336107772834096,0.13010874554625212,0.07486858649906256
52,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
53,0.026880760473314363,0.2569229107393038,0.12314237063319203,0.034103375897771675,0.02731536802702684,0.28932177446310425,0.03733610776922047,0.13010874550424073,0.07486858649282596
54,0.02688152330423158,0.25692149119412633,0.1231426640822024,0.03410436740170964,0.02731635855187454,0.28931684472778213,0.03733684603916391,0.13011002472547706,0.07486987997343243
55,0.026880768421593104,0.25692289665773677,0.12314237736265925,0.0341033851302399,0.02731537940591904,0.2893217040656166,0.037336111208649346,0.1301087854795888,0.07486859226799719
56,0.026880760573472474,0.2569229105163932,0.12314237070702383,0.03410337602469863,0.027315368180926534,0.28932177371395074,0.037336107880543576,0.13010874574911663,0.0748685866538743
57,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
58,0.026880760478406554,0.2569229107339623,0.1231423706313668,0.03410337590577583,0.0273153680323677,0.28932177444270124,0.03733610777656283,0.1301087454930161,0.07486858650584077
59,0.02688076047978433,0.25692291072854234,0.1231423706412854,0.034103375905805935,0.027315368039575485,0.2893217743918921,0.03733610777656262,0.1301087455372372,0.07486858649931456
60,0.02688076047031762,0.25692291074459533,0.12314237063055347,0.03410337589429147,0.02731536802265106,0.2893217744901644,0.037336107767870164,0.1301087454888609,0.07486858649069567
61,0.026880760470531218,0.2569229107441021,0.12314237063070756,0.03410337589456258,0.027315368022976357,0.28932177448861807,0.03733610776811133,0.1301087454893404,0.07486858649105045
62,0.026880790812707434,0.25692284605735727,0.12314238777459839,0.03410341485113373,0.027315411094772837,0.28932156750021043,0.03733614013318622,0.13010880377294354,0.07486863800309024
63,0.02688076552362698,0.2569229018045322,0.12314237495718927,0.03410338175597195,0.027315375280425533,0.2893217294850464,0.037336109926817594,0.13010877118015157,0.07486859008623854
64,0.026880760470541352,0.2569229107441647,0.12314237063055403,0.03410337589458575,0.027315368022881904,0.28932177448913576,0.037336107768077734,0.13010874548890597,0.07486858649115284
65,0.02688076062840722,0.25692291042390736,0.12314237078547884,0.03410337608992446,0.027315368289975075,0.289321773064751,0.03733610793168289,0.13010874609649442,0.07486858668937871
66,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
67,0.02688076244713274,0.2569229071441594,0.12314237183723481,0.034103378382699716,0.027315370859039984,0.2893217593124365,0.0373361095836752,0.1301087511012286,0.07486858933239302
68,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
69,0.02688076047050895,0.25692291074411894,0.12314237063066745,0.03410337589453741,0.02731536802292645,0.28932177448896146,0.03733610776809642,0.13010874548912837,0.07486858649105456
70,0.026888900834814204,0.25690832831508004,0.12314859801878689,0.034113048421516655,0.027326907219914945,0.28925306645581195,0.03734062445564105,0.13014439190428947,0.07487613437414485
71,0.02692157958711208,0.2568613953032691,0.12315732697434391,0.034159141862507784,0.027370548447218552,0.28904169461803586,0.03737934516306997,0.13017207509114562,0.07493689295329717
72,0.026880939673454778,0.25692253305123736,0.12314246318080409,0.03410361083777515,0.027315620425918414,0.2893205965134286,0.03733630944799129,0.13010902087420992,0.07486890599518044
73,0.026880760631634075,0.2569229105331568,0.123142370647853,0.03410337612348133,0.027315368217376075,0.28932177353809113,0.03733610794182639,0.13010874557457247,0.07486858679200865
74,0.026880760471915705,0.2569229107407521,0.12314237063162824,0.034103375896332645,0.027315368025036015,0.2893217744792677,0.037336107769731015,0.13010874549182005,0.07486858649351653
75,0.026962983683281882,0.25677515083141256,0.12319732899339551,0.03420995116851518,0.027439830117784392,0.28867368663786974,0.037421019021976316,0.13033133899863794,0.07498871054712646
76,0.026880760470285536,0.2569229107446499,0.1231423706305151,0.03410337589425268,0.027315368022592313,0.2893217744905069,0.0373361077678404,0.1301087454886892,0.07486858649066792
77,0.02688076088530174,0.25692290994433176,0.1231423707275005,0.03410337643154444,0.027315368513986575,0.289321772132128,0.03733610815614046,0.13010874595692654,0.07486858725213995
78,0.026880761015902838,0.2569229099019877,0.1231423709416415,0.03410337661984185,0.027315368825099207,0.2893217702292865,0.03733610833036898,0.13010874683968449,0.07486858729618696
79,0.026880760470298023,0.2569229107446263,0.12314237063051885,0.03410337589426862,0.02731536802260732,0.28932177449043156,0.037336107767851075,0.1301087454887094,0.07486858649068899
80,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
81,0.026885886976038467,0.2569151568106313,0.12314442573350246,0.034110257439362746,0.027322247026763415,0.28928570931126735,0.03734105680033277,0.1301186896650037,0.0748765702370979
82,0.02688076047029868,0.2569229107446276,0.12314237063051682,0.034103375894270295,0.027315368022607475,0.28932177449043434,0.03733610776785323,0.1301087454886988,0.07486858649069274
83,0.02688097721216305,0.2569225294855182,0.12314254732446137,0.03410363852798349,0.027315693469330556,0.2893198829558614,0.037336259768760253,0.13010966544762279,0.07486880580829881
84,0.02688367274443999,0.25691685588183166,0.12314408184160365,0.034107071410628395,0.027319509476802676,0.2893012132195444,0.03733904960174921,0.13011526255248276,0.07487328327091716
85,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
86,0.026880760473531454,0.2569229107388804,0.1231423706332389,0.03410337589803651,0.0273153680272417,0.2893217744619172,0.037336107769306966,0.13010874550473386,0.07486858649311297
87,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
88,0.026880775775176467,0.2569228836434994,0.12314238396279091,0.034103393917593885,0.0273153907704877,0.2893216370155423,0.037336116167832875,0.13010881975019178,0.07486859899688457
89,0.026887678000695386,0.25691020774952733,0.12314823253890038,0.03411184436926443,0.027326106396146927,0.2892613392344962,0.037341747897316355,0.13013656043440247,0.07487628337925048
90,0.026880760470286813,0.2569229107446477,0.12314237063051532,0.03410337589425434,0.02731536802259379,0.28932177449049973,0.0373361077678416,0.13010874548869045,0.07486858649067032
91,0.026880773409742483,0.2569228854855758,0.12314237548273825,0.03410339252862293,0.02731538462339933,0.289321692921284,0.03733612025643766,0.13010876633069396,0.0748686089615056
92,0.02688076047028552,0.25692291074465,0.12314237063051502,0.03410337589425266,0.027315368022592282,0.28932177449050706,0.037336107767840396,0.13010874548868911,0.07486858649066794
93,0.026880760470285522,0.25692291074465,0.12314237063051503,0.034103375894252656,0.02731536802259228,0.2893217744905071,0.03733610776784038,0.13010874548868906,0.07486858649066791
94,0.026880855582886023,0.25692274957499917,0.12314249380414946,0.0341034899087054,0.02731554832125182,0.28932071242077,0.03733619579552322,0.13010929496834495,0.0748686596233699
95,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
96,0.026880760470299678,0.2569229107446259,0.12314237063052573,0.034103375894269615,0.027315368022612176,0.2893217744903868,0.037336107767847765,0.13010874548875195,0.0748685864906803
97,0.026881587292134218,0.25692143216627267,0.12314303751422147,0.03410439921409367,0.027316654416399605,0.2893146123192356,0.03733684276467506,0.13011184350128807,0.07486959081167956
98,0.026880817797927177,0.25692283408666755,0.12314238068647872,0.0341034566037655,0.027315439478666492,0.28932141927910404,0.03733616913630171,0.13010879285383953,0.07486869007724929
99,0.0268807780801,0.2569228797696101,0.12314238720837856,0.03410339751074124,0.02731539712671415,0.2893216095757116,0.03733612373930189,0.1301088211409124,0.07486860584852993
100,0.026880760471476056,0.25692291074254336,0.12314237063153495,0.03410337589563322,0.02731536802430186,0.28932177447990226,0.03733610776834715,0.1301087454947484,0.07486858649151286
101,0.02688076047028561,0.25692291074464985,0.12314237063051514,0.03410337589425277,0.027315368022592403,0.2893217744905063,0.03733610776784043,0.1301087454886896,0.07486858649066798
102,0.026880766128783908,0.2569229018903428,0.12314237209195078,0.034103383659728335,0.027315375234228466,0.289321739146871,0.03733611376675242,0.13010875143489486,0.07486859664644736
103,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
104,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
105,0.02688076047064192,0.2569229107440502,0.123142370630786,0.03410337589470485,0.02731536802314747,0.2893217744874482,0.037336107768181054,0.13010874548991444,0.0748685864911258
106,0.026884372935782976,0.25691599188041975,0.1231432669507175,0.034108050806952075,0.027319689434556357,0.28930090122887103,0.03733950163422589,0.13011305773550275,0.07487516739297163
107,0.026948912924494344,0.2567769753735305,0.12317563236685398,0.034190870471023475,0.027408549192283266,0.288880693018449,0.03740791385145181,0.13022182828365536,0.07498862451825836
108,0.026880760512077398,0.25692291067068973,0.12314237066632294,0.03410337594271154,0.02731536808260582,0.28932177411821597,0.03733610778562247,0.13010874570143635,0.07486858652031785
109,0.026885493125057128,0.25691271783683556,0.12314608784921473,0.034109339436993756,0.027322772921312376,0.2892846481609378,0.03734120688848292,0.13012200043107092,0.07487573335009487
110,0.026880760470299254,0.2569229107446199,0.12314237063052356,0.034103375894270066,0.027315368022611978,0.2893217744904113,0.03733610776785436,0.1301087454887196,0.07486858649069003
111,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
112,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
113,0.026880760487352464,0.2569229107155176,0.12314237065254313,0.0341033759147139,0.02731536805487682,0.28932177430070066,0.03733610778364674,0.13010874558672392,0.07486858650392476
114,0.02688076047028908,0.25692291074464213,0.12314237063051803,0.034103375894257125,0.027315368022597993,0.2893217744904786,0.037336107767844295,0.13010874548869952,0.07486858649067323
115,0.026880817596420317,0.25692280241531285,0.12314238685554037,0.03410344914710631,0.027315436665516685,0.28932143296463836,0.03733615802905353,0.13010883132588005,0.07486868500053143
116,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
117,0.02688076106015255,0.25692290970077697,0.12314237113610614,0.03410337657818718,0.0273153688697342,0.28932176923491704,0.037336108018716084,0.13010874849253776,0.07486858690887196
118,0.026880764525509283,0.25692290353179825,0.12314237342368808,0.03410338074994047,0.02731537356556095,0.28932174168451746,0.03733610999577228,0.13010876202383834,0.07486859049937492
119,0.02688076047029124,0.2569229107446402,0.12314237063051924,0.03410337589425954,0.02731536802260027,0.2893217744904592,0.0373361077678435,0.13010874548871368,0.07486858649067316
120,0.02688076090969646,0.2569229099595573,0.12314237096746956,0.034103376412209854,0.02731536863757528,0.2893217707754287,0.037336107986209184,0.13010874747959417,0.07486858687225939
121,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
122,0.026880760470285505,0.25692291074464996,0.12314237063051504,0.03410337589425264,0.027315368022592268,0.28932177449050717,0.037336107767840375,0.1301087454886891,0.0748685864906679
123,0.02689557151023672,0.25689272693203796,0.1231497762001827,0.03412230168873181,0.02733564640648694,0.2892221100231855,0.037351022870066586,0.13013735802516746,0.07489348634390436
124,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
125,0.02701841318217553,0.25664888886809967,0.12319359680508607,0.03428070025098787,0.027492782912127405,0.2884648044828478,0.03747220573844693,0.13031682563394698,0.0751117821262817
126,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
127,0.02689012789987467,0.2569049752717628,0.12314891859297857,0.034115145049963234,0.02732941679241818,0.28924764244595974,0.03734519878354298,0.13013661487919978,0.07488196028430001
128,0.02688076047033287,0.25692291074456847,0.12314237063056972,0.03410337589431001,0.027315368022677585,0.28932177449001256,0.03733610776788427,0.1301087454889337,0.07486858649071097
129,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
130,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
131,0.02688100639064608,0.25692241650036735,0.12314248253002759,0.03410369065844656,0.027315696830242386,0.28932015835508357,0.03733635134311101,0.13010919256650802,0.07486900482556742
132,0.026880760470285515,0.25692291074465,0.12314237063051509,0.034103375894252656,0.027315368022592275,0.28932177449050694,0.03733610776784038,0.13010874548868906,0.07486858649066788
133,0.026881416721588242,0.25692174720465666,0.12314292314481912,0.03410413898583183,0.027316306559289075,0.2893159782896857,0.03733639513021951,0.13011202422387902,0.0748690697400308
134,0.02688076047028555,0.25692291074464985,0.12314237063051506,0.03410337589425269,0.027315368022592316,0.28932177449050694,0.03733610776784043,0.13010874548868917,0.07486858649066794
135,0.026908791593112467,0.25686439684172,0.12315853926278146,0.0341390622163207,0.027355240790511534,0.2891256442282682,0.03736503684020052,0.13016858384467156,0.07491470438241347
136,0.026880763340354483,0.2569229056849841,0.12314237304568369,0.0341033792383277,0.02731537213212541,0.28932174911333997,0.03733610903423682,0.13010875980745673,0.07486858860349109
137,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
138,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
139,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
140,0.026880760470303557,0.2569229107446182,0.12314237063053048,0.03410337589427364,0.02731536802261827,0.2893217744903464,0.037336107767848355,0.1301087454887801,0.07486858649068098
141,0.026881003319272883,0.25692257045305966,0.12314243966579755,0.034103711111964884,0.02731568332332313,0.2893201636634054,0.037336358236441575,0.13010907304660138,0.07486899718013354
142,0.026880760759768803,0.2569229101929316,0.12314237087399954,0.03410337624386564,0.027315368459825587,0.28932177201059056,0.03733610797789355,0.13010874668661584,0.07486858679450878
143,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
144,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
145,0.0268807604707211,0.2569229107437161,0.12314237063071529,0.03410337589481209,0.027315368023176974,0.28932177448775087,0.03733610776829424,0.13010874548937,0.07486858649144346
146,0.02688076566425305,0.2569229007529655,0.12314237304023198,0.0341033827987762,0.027315375227470094,0.28932174006898714,0.03733611352042945,0.13010875330477126,0.07486859562211541
147,0.026880760471092398,0.2569229107431904,0.12314237063114714,0.03410337589524745,0.02731536802382472,0.2893217744836365,0.03733610776853064,0.13010874549168674,0.07486858649164421
148,0.026880767684277884,0.25692289774568744,0.12314237752505015,0.03410338474742791,0.027315379970288434,0.289321707166112,0.03733611429526592,0.1301087764969342,0.07486859436895599
149,0.026880760470285522,0.25692291074465,0.12314237063051509,0.034103375894252656,0.02731536802259228,0.28932177449050694,0.0373361077678404,0.13010874548868906,0.07486858649066791
150,0.026880760505734014,0.2569229106730384,0.12314237064810261,0.0341033759410793,0.027315368072237108,0.28932177425619876,0.03733610780736964,0.1301087455430726,0.0748685865531675
151,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
152,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
153,0.026880760470285522,0.25692291074465,0.12314237063051509,0.034103375894252656,0.02731536802259228,0.28932177449050694,0.0373361077678404,0.13010874548868911,0.07486858649066791
154,0.026880760709656133,0.256922910289841,0.12314237067079974,0.03410337620534586,0.02731536829580318,0.28932177319042396,0.03733610798936256,0.13010874570820613,0.0748685869405614
155,0.026880760471657907,0.25692291074222096,0.12314237063168966,0.03410337589584426,0.027315368024562522,0.28932177447828805,0.037336107768425365,0.13010874549566745,0.07486858649164384
156,0.026880760470761697,0.25692291074380486,0.12314237063091,0.03410337589480745,0.027315368023270486,0.28932177448633095,0.037336107768052434,0.13010874549103427,0.07486858649102789
157,0.026880760587874235,0.25692291053661054,0.12314237073153586,0.034103376030642014,0.027315368191766276,0.2893217734415915,0.0373361078182763,0.13010874608748535,0.07486858657421787
158,0.02688076047028744,0.2569229107446458,0.12314237063051602,0.03410337589425513,0.027315368022594898,0.2893217744904946,0.03733610776784241,0.13010874548869228,0.0748685864906713
159,0.02688076047064117,0.2569229107440813,0.12314237063061165,0.03410337589473306,0.027315368023042515,0.28932177448826396,0.037336107768201295,0.13010874548913187,0.0748685864912931
160,0.02688076168117329,0.256922908603906,0.1231423716825105,0.03410337729977111,0.027315369776960582,0.2893217636294973,0.03733610830066709,0.13010875167267527,0.07486858735283898
161,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
162,0.026883956595179493,0.25691724905427715,0.12314508055589589,0.03410708972151495,0.027319949500625617,0.28929344628914117,0.03733749900477776,0.1301248174395277,0.07487091183906015
163,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
164,0.026880760470286626,0.2569229107446474,0.12314237063051574,0.03410337589425408,0.027315368022593912,0.2893217744904996,0.03733610776784167,0.130108745488691,0.07486858649066984
165,0.026880760470412088,0.25692291074434714,0.12314237063060111,0.0341033758944142,0.02731536802278179,0.2893217744896364,0.037336107767987264,0.1301087454889303,0.07486858649088955
166,0.026880760470285512,0.25692291074465007,0.12314237063051507,0.034103375894252656,0.027315368022592264,0.28932177449050706,0.03733610776784038,0.13010874548868911,0.07486858649066791
167,0.02688076047028624,0.2569229107446489,0.12314237063051597,0.03410337589425352,0.027315368022593652,0.28932177449049895,0.03733610776784106,0.13010874548869336,0.07486858649066847
